college,division,playername,position,height,season
Southern Virginia University,D3,QUINN SKOUSON,OUTSIDE HITTER/RIGHT SIDE,74,2016-2017
Springfield College,D3,ANDREW TSOROROS FR,RIGHT SIDE,77,2016-2017
Springfield College,D3,BILLY DE LA ESPRIELLA JR,OUTSIDE HITTER,78,2016-2017
Springfield College,D3,ELI IRIZARRY PARES SO,LIBERO,74,2016-2017
Springfield College,D3,JASON WEEDON SR,OUTSIDE HITTER,77,2016-2017
Springfield College,D3,JOHJAN MUSSA ROBLES FR,LIBERO,66,2016-2017
Springfield College,D3,JONATHAN RODRIGUEZ LOPEZ SO,MIDDLE BLOCKER,78,2016-2017
Springfield College,D3,JOSETH IRIZARRY FELICIANO JR,MIDDLE BLOCKER,76,2016-2017
Springfield College,D3,KYLE JASUTA SO,MIDDLE BLOCKER,76,2016-2017
Springfield College,D3,LUIS GARCIA RUBIO SR,SETTER,74,2016-2017
Springfield College,D3,LUIS VEGA SR,OUTSIDE HITTER,72,2016-2017
Springfield College,D3,MIKE NEARY SO,SETTER,78,2016-2017
Springfield College,D3,NICK RABLE SO,OUTSIDE HITTER,73,2016-2017
Springfield College,D3,RICARDO PADILLA AYALA JR,OUTSIDE HITTER,73,2016-2017
Springfield College,D3,SEAN ZUVICH SR,RIGHT SIDE,79,2016-2017
Springfield College,D3,SERGIO FIGUEROA VELEZ JR,OUTSIDE HITTER,75,2016-2017
Springfield College,D3,SHAUN ERMI SR,MIDDLE BLOCKER,76,2016-2017
Springfield College,D3,TREVOR MATTSON SR,RIGHT SIDE,79,2016-2017
Springfield College,D3,TUCKER EVANS JR,OUTSIDE HITTER,72,2016-2017
St Francis University,D1,ADAM KNIFFEN,SETTER,77,2016-2017
St Francis University,D1,BJ BLAIR,SETTER,76,2016-2017
St Francis University,D1,BRANDON BUCK,OUTSIDE HITTER,75,2016-2017
St Francis University,D1,CHRISTIAN GRAZIANO,OUTSIDE HITTER,75,2016-2017
St Francis University,D1,COLE CARVER,MIDDLE BLOCKER,79,2016-2017
St Francis University,D1,COLE THOMPSON,OUTSIDE HITTER,75,2016-2017
St Francis University,D1,DANIEL FORD,SETTER,75,2016-2017
St Francis University,D1,EVAN FELTZ,OUTSIDE HITTER,75,2016-2017
St Francis University,D1,GABE WOFFINDIN,LIBERO,75,2016-2017
St Francis University,D1,GRIFFIN SANGREY,LIBERO,70,2016-2017
St Francis University,D1,HAYDEN HERC,MIDDLE BLOCKER,77,2016-2017
St Francis University,D1,JASON NAJM OPPSITE,NULL,NULL,2016-2017
St Francis University,D1,JEFF HOGAN,RIGHT SIDE,76,2016-2017
St Francis University,D1,JOHN CARR,MIDDLE BLOCKER,81,2016-2017
St Francis University,D1,JONATHAN MESSA,LIBERO,71,2016-2017
St Francis University,D1,JOSEPH WOJCIECHOWSKI,OUTSIDE HITTER,75,2016-2017
St Francis University,D1,KEITH KEGERREIS,MIDDLE BLOCKER,78,2016-2017
St Francis University,D1,MAX OKAZAKI,OUTSIDE HITTER,74,2016-2017
St Francis University,D1,MICHAEL FISHER,OUTSIDE HITTER,77,2016-2017
St Francis University,D1,NICK BENNETT,MIDDLE BLOCKER,78,2016-2017
St Francis University,D1,PATRICK BRYAN,RIGHT SIDE,77,2016-2017
St Francis University,D1,RILEY WASHINGTON,MIDDLE BLOCKER,77,2016-2017
St Francis University,D1,SHAUGHN MCDONALD,LIBERO,72,2016-2017
St Francis University,D1,STEPHEN BRASWELL,OUTSIDE HITTER,74,2016-2017
St Francis University,D1,TONY NICOTRA,OUTSIDE HITTER,79,2016-2017
St Josephs College-Brookyln ,D3,ALEC SMALLEY,OUTSIDE HITTER,73,2016-2017
St Josephs College-Brookyln ,D3,ANDRE WILLIAMS,MIDDLE BLOCKER,72,2016-2017
St Josephs College-Brookyln ,D3,ANGELO GOUTZINOPOULOS,OUTSIDE HITTER,69,2016-2017
St Josephs College-Brookyln ,D3,CHRIS GARCIA,DEFENSIVE SPECIALIST/LIBERO,65,2016-2017
St Josephs College-Brookyln ,D3,KEYSHAWN WRIGHT,OUTSIDE HITTER,70,2016-2017
St Josephs College-Brookyln ,D3,MAREK MLYNARSKI,OUTSIDE HITTER,68,2016-2017
St Josephs College-Brookyln ,D3,MARK ANTOUN,SETTER,66,2016-2017
St Josephs College-Brookyln ,D3,MCNEILSEN SAINTJEAN,MIDDLE BLOCKER,71,2016-2017
St Josephs College-Brookyln ,D3,THOMAS AMBROSINO,RIGHT SIDE,69,2016-2017
St. Josephs College-Long Island ,D3,ALEX PUSHNICK,RIGHT SIDE,73,2016-2017
St. Josephs College-Long Island ,D3,DAN OKEEFE,SETTER,70,2016-2017
St. Josephs College-Long Island ,D3,DANNY MCNAMARA,DEFENSIVE SPECIALIST/LIBERO,71,2016-2017
St. Josephs College-Long Island ,D3,DAVID SLAGER,OUTSIDE HITTER,73,2016-2017
St. Josephs College-Long Island ,D3,KYLE BIGGERS,MIDDLE BLOCKER,75,2016-2017
St. Josephs College-Long Island ,D3,MATT COLE,OUTSIDE HITTER/MIDDLE BLOCKER,75,2016-2017
St. Josephs College-Long Island ,D3,MATTHEW AMBERGE,OUTSIDE HITTER,74,2016-2017
St. Josephs College-Long Island ,D3,MICHAEL BARFIELD,DEFENSIVE SPECIALIST/LIBERO,70,2016-2017
St. Josephs College-Long Island ,D3,PAUL CURARO,OUTSIDE HITTER,71,2016-2017
St. Josephs College-Long Island ,D3,TYLER JONES,SETTER,72,2016-2017
St. Josephs College-Long Island ,D3,WILL FLOHR,OUTSIDE HITTER,71,2016-2017
Stanford University,D1,CHRIS MOORE MIDDLE,NULL,NULL,2016-2017
Stanford University,D1,CLAY JONES,OUTSIDE HITTER,79,2016-2017
Stanford University,D1,COLIN MCCALL,OUTSIDE HITTER,75,2016-2017
Stanford University,D1,ELI WOPAT,RIGHT SIDE,77,2016-2017
Stanford University,D1,ERIC BEATTY,OUTSIDE HITTER,79,2016-2017
Stanford University,D1,EVAN ENRIQUES,LIBERO,74,2016-2017
Stanford University,D1,GABRIEL VEGA,OUTSIDE HITTER,79,2016-2017
Stanford University,D1,JACOB THOENEN,MIDDLE BLOCKER,78,2016-2017
Stanford University,D1,JAKE STUEBNER,OUTSIDE HITTER,74,2016-2017
Stanford University,D1,JORDAN EWERT,OUTSIDE HITTER,76,2016-2017
Stanford University,D1,KEVIN RAKESTRAW MIDDLE,NULL,NULL,2016-2017
Stanford University,D1,KYLE DAGOSTINO,SETTER/LIBERO,69,2016-2017
Stanford University,D1,MASON TUFUGA,RIGHT SIDE,77,2016-2017
Stanford University,D1,MATT KLASSEN,OUTSIDE HITTER/RIGHT SIDE,78,2016-2017
Stanford University,D1,PAUL BISCHOFF,SETTER,77,2016-2017
Stanford University,D1,RUSSELL DERVAY,SETTER,73,2016-2017
Stanford University,D1,RYAN SMITH,OUTSIDE HITTER,78,2016-2017
Stanford University,D1,STEPHEN MOYE,MIDDLE BLOCKER,81,2016-2017
State University of NY at New Paltz,D3,AARON CARRK,OUTSIDE HITTER,76,2016-2017
State University of NY at New Paltz,D3,ANTHONY BONILLA,OUTSIDE HITTER,72,2016-2017
State University of NY at New Paltz,D3,BEN COHEN,OUTSIDE HITTER,76,2016-2017
State University of NY at New Paltz,D3,BRADLEY SCHNEIDER,OUTSIDE HITTER/SETTER,77,2016-2017
State University of NY at New Paltz,D3,CJ BORFITZ,MIDDLE BLOCKER,78,2016-2017
State University of NY at New Paltz,D3,JAKE ROESSLER,MIDDLE BLOCKER/RIGHT SIDE,77,2016-2017
State University of NY at New Paltz,D3,LUKE BARNELL,DEFENSIVE SPECIALIST/LIBERO,70,2016-2017
State University of NY at New Paltz,D3,MATT GOLDBERG,OUTSIDE HITTER/DEFENSIVE SPECIALIST,73,2016-2017
State University of NY at New Paltz,D3,MATTHEW GRACE,SETTER,70,2016-2017
State University of NY at New Paltz,D3,MITCHELL KENNEDY,SETTER,75,2016-2017
State University of NY at New Paltz,D3,NICK DENONCOURT,MIDDLE BLOCKER,78,2016-2017
State University of NY at New Paltz,D3,NICK OMALLEY,MIDDLE BLOCKER,79,2016-2017
State University of NY at New Paltz,D3,NICK SMITH,SETTER/RIGHT SIDE,75,2016-2017
State University of NY at New Paltz,D3,ROBERT NOLAN,LIBERO,70,2016-2017
State University of NY at New Paltz,D3,RYAN COLE,OUTSIDE HITTER/MIDDLE BLOCKER,76,2016-2017
State University of NY at New Paltz,D3,STEVE GASSERT,DEFENSIVE SPECIALIST/LIBERO,72,2016-2017
State University of NY at New Paltz,D3,STEVEN WOESSNER,MIDDLE BLOCKER,77,2016-2017
State University of NY at New Paltz,D3,TEVIN SKEETE,MIDDLE BLOCKER,78,2016-2017
State University of NY at New Paltz,D3,YORMAN ESCOBAR,OUTSIDE HITTER/DEFENSIVE SPECIALIST,73,2016-2017
Stevens Institute of Technology,D3,ALEXANDER CARPENTER,MIDDLE BLOCKER,80,2016-2017
Stevens Institute of Technology,D3,CAGAN FRIEND,DEFENSIVE SPECIALIST/LIBERO,71,2016-2017
Stevens Institute of Technology,D3,COOPER DIAMOND,MIDDLE BLOCKER,76,2016-2017
Stevens Institute of Technology,D3,DAVID LEHMAN,OUTSIDE HITTER/MIDDLE BLOCKER,78,2016-2017
Stevens Institute of Technology,D3,DYLAN DEBOER,OUTSIDE HITTER,75,2016-2017
Stevens Institute of Technology,D3,GABE SHANKWEILER,OUTSIDE HITTER,74,2016-2017
Stevens Institute of Technology,D3,GRANT BURDEN,SETTER,72,2016-2017
Stevens Institute of Technology,D3,IAN BENNETT,RIGHT SIDE,77,2016-2017
Stevens Institute of Technology,D3,JACOB PATTERSON,SETTER,76,2016-2017
Stevens Institute of Technology,D3,JACOB STILLMAN,OUTSIDE HITTER,74,2016-2017
Stevens Institute of Technology,D3,JONATHAN FRENZEL,MIDDLE BLOCKER,77,2016-2017
Stevens Institute of Technology,D3,JORDAN STUART,MIDDLE BLOCKER,77,2016-2017
Stevens Institute of Technology,D3,JOSHUA HINTON,OUTSIDE HITTER/DEFENSIVE SPECIALIST,73,2016-2017
Stevens Institute of Technology,D3,MICHAEL SNAJDER,LIBERO,71,2016-2017
Stevens Institute of Technology,D3,MITCH BROOKS,RIGHT SIDE,76,2016-2017
Stevens Institute of Technology,D3,NICK SUNDERLAND,MIDDLE BLOCKER,75,2016-2017
Stevens Institute of Technology,D3,NIKO LAMBERT,LIBERO,71,2016-2017
Stevens Institute of Technology,D3,SCOTT RUSSELL,SETTER,73,2016-2017
Stevens Institute of Technology,D3,THOMAS BURRELL,MIDDLE BLOCKER,74,2016-2017
Stevenson University,D3,ALEX KLUNK,MIDDLE BLOCKER,74,2016-2017
Stevenson University,D3,ANDY VAN THUYNE,DEFENSIVE SPECIALIST/LIBERO,69,2016-2017
Stevenson University,D3,AVERY ENGEL,OUTSIDE HITTER/DEFENSIVE SPECIALIST,68,2016-2017
Stevenson University,D3,BILLY RUSSO,OUTSIDE HITTER/SETTER,73,2016-2017
Stevenson University,D3,DAVID SANTANGELO,RIGHT SIDE,74,2016-2017
Stevenson University,D3,DEREK TANGORRA,LIBERO,68,2016-2017
Stevenson University,D3,JARED CHIN,SETTER,69,2016-2017
Stevenson University,D3,JASON GARDNER,RIGHT SIDE,73,2016-2017
Stevenson University,D3,KYLE BOSKO,MIDDLE BLOCKER,79,2016-2017
Stevenson University,D3,KYLE JOHNSON,SETTER,73,2016-2017
Stevenson University,D3,LANDON SHORTS,OUTSIDE HITTER,74,2016-2017
Stevenson University,D3,MICHAEL FEHRS,OUTSIDE HITTER,72,2016-2017
Stevenson University,D3,NATE ELLIS,MIDDLE BLOCKER,78,2016-2017
Stevenson University,D3,NATHAN BOSSE,MIDDLE BLOCKER,79,2016-2017
Stevenson University,D3,NICHOLAS GROSS,OUTSIDE HITTER,73,2016-2017
SUNY POLY,D3,BRIAN MALSAN,LIBERO,72,2016-2017
SUNY POLY,D3,COLIN MCCABE,OUTSIDE HITTER,75,2016-2017
SUNY POLY,D3,CONNOR SCHULTZ,RIGHT SIDE,75,2016-2017
SUNY POLY,D3,DEREK CONNELLY,OUTSIDE HITTER,72,2016-2017
SUNY POLY,D3,GARRETT HASSARD,MIDDLE BLOCKER,76,2016-2017
SUNY POLY,D3,JAMES HOMAN,MIDDLE BLOCKER,76,2016-2017
SUNY POLY,D3,MAX SZUBA,OUTSIDE HITTER,70,2016-2017
SUNY POLY,D3,NICK HAGEN,MIDDLE BLOCKER,76,2016-2017
SUNY POLY,D3,PIOTR KASZA,SETTER,72,2016-2017
SUNY POLY,D3,ROBERT NILSEN,RIGHT SIDE/MIDDLE BLOCKER,74,2016-2017
SUNY POLY,D3,RYAN GLOFF,OUTSIDE HITTER,76,2016-2017
SUNY POLY,D3,STEVEN JACOBSEN,MIDDLE BLOCKER,76,2016-2017
SUNY POLY,D3,ZACH GOGGIN,SETTER,78,2016-2017
The Sage Colleges,D3,AUSTIN LAVERTY,RIGHT SIDE/SETTER,74,2016-2017
The Sage Colleges,D3,BAILEY CECCHI,OUTSIDE HITTER,73,2016-2017
The Sage Colleges,D3,CASEY FITZPATRICK,SETTER/LIBERO,72,2016-2017
The Sage Colleges,D3,CHRIS MACARTHUR,RIGHT SIDE,73,2016-2017
The Sage Colleges,D3,DREW EVANS,OUTSIDE HITTER,75,2016-2017
The Sage Colleges,D3,JARED ALMY,OUTSIDE HITTER/DEFENSIVE SPECIALIST,74,2016-2017
The Sage Colleges,D3,JAROD MARTEL,OUTSIDE HITTER,75,2016-2017
The Sage Colleges,D3,MELVIN TEJADA,OUTSIDE HITTER/DEFENSIVE SPECIALIST,73,2016-2017
The Sage Colleges,D3,RYAN GUYTON,OUTSIDE HITTER,76,2016-2017
The Sage Colleges,D3,SHANE WENZ,OUTSIDE HITTER/MIDDLE BLOCKER,76,2016-2017
The Sage Colleges,D3,TYLER SCHNAIBLE,MIDDLE BLOCKER,80,2016-2017
The Sage Colleges,D3,WILLIAM RIVERA,OUTSIDE HITTER/DEFENSIVE SPECIALIST,70,2016-2017
The Sage Colleges,D3,ZACKERY KARL,OUTSIDE HITTER/MIDDLE BLOCKER,74,2016-2017
Thiel College,D3,CODY PATTERSON,OUTSIDE HITTER,73,2016-2017
Thiel College,D3,DONDRE MERREN,RIGHT SIDE,73,2016-2017
Thiel College,D3,DUANE EMANUEL,MIDDLE BLOCKER,78,2016-2017
Thiel College,D3,JACOB BURKLEY,MIDDLE BLOCKER,77,2016-2017
Thiel College,D3,JACOB DERUE,OUTSIDE HITTER/RIGHT SIDE,76,2016-2017
Thiel College,D3,JARED WILBER,RIGHT SIDE,75,2016-2017
Thiel College,D3,MARK KOPINSKI,MIDDLE BLOCKER,76,2016-2017
Thiel College,D3,MITCH PATTERSON,OUTSIDE HITTER,74,2016-2017
Thiel College,D3,NATE ROCHE,RIGHT SIDE,72,2016-2017
Thiel College,D3,REGAN HESS,MIDDLE BLOCKER,76,2016-2017
Thiel College,D3,THAD PAUNOVICH,OUTSIDE HITTER,73,2016-2017
Thiel College,D3,ZACH ROMBACH,SETTER,68,2016-2017
UC Irvine,D1,AARON KOUBI,OUTSIDE HITTER,77,2016-2017
UC Irvine,D1,ANDREW BENZ,MIDDLE BLOCKER,77,2016-2017
UC Irvine,D1,AUSTIN WILMOT,OUTSIDE HITTER,81,2016-2017
UC Irvine,D1,BEN SEBASTIAN,MIDDLE BLOCKER,79,2016-2017
UC Irvine,D1,DANTE CHAKRAVORTI,SETTER,76,2016-2017
UC Irvine,D1,DAVID PARKER,OUTSIDE HITTER,73,2016-2017
UC Irvine,D1,DILLON HOFFMAN,LIBERO,73,2016-2017
UC Irvine,D1,GRANT FRIEDMAN,OUTSIDE HITTER,77,2016-2017
UC Irvine,D1,KARL APFELBACH,RIGHT SIDE,80,2016-2017
UC Irvine,D1,LOGAN ZOTOVICH,SETTER,74,2016-2017
UC Irvine,D1,MATTHEW YOUNGGREN,MIDDLE BLOCKER,80,2016-2017
UC Irvine,D1,MICHAEL SAETA,RIGHT SIDE,77,2016-2017
UC Irvine,D1,PATRICK SOHACKI,RIGHT SIDE,78,2016-2017
UC Irvine,D1,REID DOMINGUEZ,OUTSIDE HITTER,77,2016-2017
UC Irvine,D1,SCOTT STADICK,MIDDLE BLOCKER,84,2016-2017
UC Irvine,D1,SEAN DENNIS,6-11,NULL,2016-2017
UC Irvine,D1,TAMIR HERSHKO,RIGHT SIDE,78,2016-2017
UC Irvine,D1,THOMAS HODGES,OUTSIDE HITTER,76,2016-2017
UC Irvine,D1,TUCKER PIKULA,OUTSIDE HITTER,73,2016-2017
UC Irvine,D1,ZACK MILLS,RIGHT SIDE,77,2016-2017
UC Santa Cruz,D3,CAMERON BARDEAU,LIBERO,71,2016-2017
UC Santa Cruz,D3,CODY CHACON,DEFENSIVE SPECIALIST,68,2016-2017
UC Santa Cruz,D3,CODY HIROTO,DEFENSIVE SPECIALIST,68,2016-2017
UC Santa Cruz,D3,GINO GAMBOA,OUTSIDE HITTER,74,2016-2017
UC Santa Cruz,D3,JAKE HOWARD,OUTSIDE HITTER,77,2016-2017
UC Santa Cruz,D3,JONATHAN SANTOS,LIBERO,69,2016-2017
UC Santa Cruz,D3,JUSTIN FORTNER,MIDDLE BLOCKER,78,2016-2017
UC Santa Cruz,D3,KYLE DONOHOE,OUTSIDE HITTER/RIGHT SIDE,75,2016-2017
UC Santa Cruz,D3,LAKE MERCHEN,OUTSIDE HITTER,75,2016-2017
UC Santa Cruz,D3,RAYMOND CASCIO,MIDDLE BLOCKER,78,2016-2017
UC Santa Cruz,D3,RYAN MANLEY,OUTSIDE HITTER,77,2016-2017
UC Santa Cruz,D3,RYAN MCLAUGHLIN,SETTER,74,2016-2017
UC Santa Cruz,D3,SHAD HARRIS,SETTER,77,2016-2017
UCLA,D1,CHRISTIAN HESSENAUER,RIGHT SIDE,77,2016-2017
UCLA,D1,DAENAN GYIMAH,MIDDLE BLOCKER,80,2016-2017
UCLA,D1,DAVIS GILLETT,LIBERO,71,2016-2017
UCLA,D1,DOMINIC BROUSARD,OUTSIDE HITTER,74,2016-2017
UCLA,D1,DYLAN MISSRY,OUTSIDE HITTER,76,2016-2017
UCLA,D1,ERIC MATHEIS,SETTER,75,2016-2017
UCLA,D1,ERIC SPRAGUE,MIDDLE BLOCKER,80,2016-2017
UCLA,D1,HAGEN SMITH,SETTER,73,2016-2017
UCLA,D1,JACKSON BANTLE,RIGHT SIDE/LIBERO,73,2016-2017
UCLA,D1,JAKE ARNITZ,OUTSIDE HITTER,79,2016-2017
UCLA,D1,JONAH KAY,MIDDLE BLOCKER,78,2016-2017
UCLA,D1,JT HATCH,OUTSIDE HITTER,73,2016-2017
UCLA,D1,MICAH MAA,SETTER,75,2016-2017
UCLA,D1,MICHAEL FISHER,OUTSIDE HITTER,77,2016-2017
UCLA,D1,MITCH STAHL,MIDDLE BLOCKER,79,2016-2017
UCLA,D1,OLIVER MARTIN,MIDDLE BLOCKER,82,2016-2017
UCLA,D1,REECE SALMONS,SETTER,72,2016-2017
UCLA,D1,SAM JONES,LIBERO,68,2016-2017
UCLA,D1,SAM KOBRINE,RIGHT SIDE/SETTER,75,2016-2017
UCLA,D1,SPENCER SACHS,LIBERO,72,2016-2017
UCSB,D1,BRADLEY MARICLE,OUTSIDE HITTER,76,2016-2017
UCSB,D1,BRANDON HOPPER,RIGHT SIDE/MIDDLE BLOCKER,79,2016-2017
UCSB,D1,CASEY MCGARRY,SETTER,73,2016-2017
UCSB,D1,CONNOR DRAKE,RIGHT SIDE/MIDDLE BLOCKER,80,2016-2017
UCSB,D1,COREY CHAVERS,OUTSIDE HITTER,78,2016-2017
UCSB,D1,DAVIS BOEHLE,SETTER/LIBERO,73,2016-2017
UCSB,D1,GRADY YOULD,LIBERO,72,2016-2017
UCSB,D1,GRADY ZANT,SETTER,70,2016-2017
UCSB,D1,HAYDEN BOEHLE,OUTSIDE HITTER/LIBERO,73,2016-2017
UCSB,D1,HENRI CHERRY,RIGHT SIDE/MIDDLE BLOCKER,78,2016-2017
UCSB,D1,JACK TRUMAN,MIDDLE BLOCKER,83,2016-2017
UCSB,D1,JACOB DELSON,OUTSIDE HITTER/RIGHT SIDE,77,2016-2017
UCSB,D1,KEENAN SANDERS,MIDDLE BLOCKER,79,2016-2017
UCSB,D1,KEVIN FULTS,RIGHT SIDE/RIGHT SIDE,75,2016-2017
UCSB,D1,OWEN KARLENZIG,OUTSIDE HITTER/RIGHT SIDE,77,2016-2017
UCSB,D1,PARKER BOEHLE,RIGHT SIDE/LIBERO,72,2016-2017
UCSB,D1,RANDY DEWEESE,SETTER,78,2016-2017
UCSB,D1,ROY MCFARLAND,OUTSIDE HITTER,76,2016-2017
UCSB,D1,SPENCER FREDRICK,RIGHT SIDE,75,2016-2017
UCSD,D1,ALEC FLOWERS,OUTSIDE HITTER/MIDDLE BLOCKER,79,2016-2017
UCSD,D1,BAILEY MILITAR,LIBERO,73,2016-2017
UCSD,D1,BRYAN ZHU,MIDDLE BLOCKER,78,2016-2017
UCSD,D1,CALVIN MANCHENKO,OUTSIDE HITTER,76,2016-2017
UCSD,D1,CONNOR WALBRECHT,SETTER/RIGHT SIDE,76,2016-2017
UCSD,D1,DEVIN PONTIGON,OUTSIDE HITTER,74,2016-2017
UCSD,D1,DREW SLOANE,MIDDLE BLOCKER,79,2016-2017
UCSD,D1,IAN COLBERT,OUTSIDE HITTER,73,2016-2017
UCSD,D1,JACK LYNCH,MIDDLE BLOCKER,77,2016-2017
UCSD,D1,JOHN DUFFY,OUTSIDE HITTER,75,2016-2017
UCSD,D1,JOSH SCHMIDT,OUTSIDE HITTER,76,2016-2017
UCSD,D1,LUKE LA MONT,OUTSIDE HITTER,75,2016-2017
UCSD,D1,LUKE MCDONALD,RIGHT SIDE,77,2016-2017
UCSD,D1,MILOSH STOJCIC,SETTER,75,2016-2017
UCSD,D1,NATHAN THALKEN,RIGHT SIDE,76,2016-2017
UCSD,D1,RYAN BLAICH,SETTER,75,2016-2017
UCSD,D1,RYAN LEW,LIBERO,71,2016-2017
UCSD,D1,SHAYNE BEAMER,MIDDLE BLOCKER,78,2016-2017
UCSD,D1,TANNER SYFTESTAD,SETTER/RIGHT SIDE,80,2016-2017
UCSD,D1,TYLER MORGAN,MIDDLE BLOCKER,77,2016-2017
UCSD,D1,VLAD PESIC,MIDDLE BLOCKER,80,2016-2017
UCSD,D1,XANDER JIMENEZ,OUTSIDE HITTER,76,2016-2017
University of Hawaii,D1,AUSTIN MATAUTIA,OUTSIDE HITTER,75,2016-2017
University of Hawaii,D1,BRANDON RATTRAY,OUTSIDE HITTER,77,2016-2017
University of Hawaii,D1,BRETT ROSENMEIER,OUTSIDE HITTER,78,2016-2017
University of Hawaii,D1,COLTON COWELL,OUTSIDE HITTER/LIBERO,74,2016-2017
University of Hawaii,D1,DALTON SOLBRIG,MIDDLE BLOCKER,78,2016-2017
University of Hawaii,D1,EVAN LAROCHELLE,LIBERO,69,2016-2017
University of Hawaii,D1,HENDRIK MOL,MIDDLE BLOCKER,78,2016-2017
University of Hawaii,D1,IAIN MCKELLAR,RIGHT SIDE,79,2016-2017
University of Hawaii,D1,ISAAC LIVA,OUTSIDE HITTER/RIGHT SIDE,77,2016-2017
University of Hawaii,D1,JACK REESE,MIDDLE BLOCKER,80,2016-2017
University of Hawaii,D1,JACKSON VAN EEKEREN,SETTER,78,2016-2017
University of Hawaii,D1,JAMES ANASTASSIADES,OUTSIDE HITTER,77,2016-2017
University of Hawaii,D1,JENNINGS FRANCISKOVIC,SETTER,77,2016-2017
University of Hawaii,D1,JOE WORSLEY,SETTER,72,2016-2017
University of Hawaii,D1,KUPONO FEY,OUTSIDE HITTER,77,2016-2017
University of Hawaii,D1,LARRY TUILETA,OUTSIDE HITTER/LIBERO,74,2016-2017
University of Hawaii,D1,MAMANE NAMAHOE,LIBERO,72,2016-2017
University of Hawaii,D1,MATT LARSON,OUTSIDE HITTER,77,2016-2017
University of Hawaii,D1,PATRICK GASMAN,MIDDLE BLOCKER,82,2016-2017
University of Hawaii,D1,RADO PARAPUNOV,RIGHT SIDE,81,2016-2017
University of Hawaii,D1,STIJN VAN TILBURG,RIGHT SIDE,80,2016-2017
University of Mount Olive,D1,ALEX PALMATIER,MIDDLE BLOCKER,80,2016-2017
University of Mount Olive,D1,ANDREW SYDOW,MIDDLE BLOCKER,78,2016-2017
University of Mount Olive,D1,BRAD MONAGHAN,OUTSIDE HITTER,77,2016-2017
University of Mount Olive,D1,BRET RUTLEDGE,RIGHT SIDE,78,2016-2017
University of Mount Olive,D1,FABIAN RAMEN,OUTSIDE HITTER,80,2016-2017
University of Mount Olive,D1,GUSTAVO BREGAGLIO,MIDDLE BLOCKER,79,2016-2017
University of Mount Olive,D1,JEFF YASALONIS,SETTER,77,2016-2017
University of Mount Olive,D1,JESIAH ORR,OUTSIDE HITTER,NULL,2016-2017
University of Mount Olive,D1,JOEL ROBERTS,OUTSIDE HITTER/RIGHT SIDE,76,2016-2017
University of Mount Olive,D1,JOSH DONAHUE,LIBERO,70,2016-2017
University of Mount Olive,D1,KELLAN HOLLINGSWORTH,LIBERO,72,2016-2017
University of Mount Olive,D1,KIAN HOLLEVOET,OUTSIDE HITTER,77,2016-2017
University of Mount Olive,D1,ROBERT POOLE,RIGHT SIDE,81,2016-2017
University of Mount Olive,D1,SHANE YEO,SETTER,76,2016-2017
University of Mount Olive,D1,YIGIT ERKEK,MIDDLE BLOCKER,NULL,2016-2017
USC,D1,AARON STRANGE,RIGHT SIDE,76,2016-2017
USC,D1,ANDY BENESH,MIDDLE BLOCKER,81,2016-2017
USC,D1,BLAKE MARKLAND,OUTSIDE HITTER,76,2016-2017
USC,D1,CHRISTOPHER ORENIC,OUTSIDE HITTER,75,2016-2017
USC,D1,CONNOR INLOW,MIDDLE BLOCKER,78,2016-2017
USC,D1,GERT LISHA,SETTER,78,2016-2017
USC,D1,GIANLUCA GRASSO,OUTSIDE HITTER,74,2016-2017
USC,D1,JACKSON BARRETT,MIDDLE BLOCKER,79,2016-2017
USC,D1,JACKSON WEDBUSH,RIGHT SIDE,77,2016-2017
USC,D1,JON RIVERA,RIGHT SIDE,78,2016-2017
USC,D1,LUCAS LOSSONE,RIGHT SIDE/MIDDLE BLOCKER,80,2016-2017
USC,D1,LUCAS YODER,OUTSIDE HITTER,77,2016-2017
USC,D1,MATT DOUGLAS,LIBERO,70,2016-2017
USC,D1,MATT FARAIMO,SETTER,75,2016-2017
USC,D1,MATT HASSEL,MIDDLE BLOCKER,80,2016-2017
USC,D1,MICHAEL CHANG,LIBERO,68,2016-2017
USC,D1,MICHAEL MULLAHEY,SETTER,77,2016-2017
USC,D1,RYAN MOSS,OUTSIDE HITTER/MIDDLE BLOCKER,80,2016-2017
USC,D1,SEAN MORRISSEY,OUTSIDE HITTER,77,2016-2017
USC,D1,TYLER RESNICK,MIDDLE BLOCKER,80,2016-2017
USC,D1,VINNIE RIOS,LIBERO,69,2016-2017
USC,D1,WOODY COOK,OUTSIDE HITTER,75,2016-2017
Vassar College,D3,BRIAN MANLEY JR,OUTSIDE HITTER,73,2016-2017
Vassar College,D3,C CHRISTIAN LIZANA SR,OUTSIDE HITTER/LIBERO,73,2016-2017
Vassar College,D3,C QUINN RUTLEDGE SR,OUTSIDE HITTER,73,2016-2017
Vassar College,D3,C TREY CIMORELLI SR,LIBERO,69,2016-2017
Vassar College,D3,DANIEL HALBERG SO,SETTER,71,2016-2017
Vassar College,D3,GEORGE DIEHL SO,OUTSIDE HITTER,76,2016-2017
Vassar College,D3,GHALI KHALIL FR,MIDDLE BLOCKER,78,2016-2017
Vassar College,D3,KEVIN ROS FR,LIBERO,71,2016-2017
Vassar College,D3,MATTHEW KNIGGE JR,MIDDLE BLOCKER,79,2016-2017
